CustomerKey,Name,Gender,Birthday,City,State,State Code,Country,Country Code
140004,Jonathan Foll,Male,1937-05-04 00:00:00,HILLVUE,New South Wales,NSW,Australia,AU
140470,Claudia Horner,Female,1981-04-22 00:00:00,FULLERTON COVE,New South Wales,NSW,Australia,AU
140555,Natalie Wyndham,Female,1972-06-04 00:00:00,ALTONA,South Australia,SA,Australia,AU
140809,Declan Cowie,Male,1960-01-30 00:00:00,WIRRATE,Victoria,VIC,Australia,AU
140872,Georgia Waterhouse,Female,1990-08-22 00:00:00,LANE COVE,New South Wales,NSW,Australia,AU
141331,Jacob Cousens,Male,1991-12-13 00:00:00,JEWS LAGOON,New South Wales,NSW,Australia,AU
141493,Zane Tisdall,Male,1966-02-01 00:00:00,WYEE POINT,New South Wales,NSW,Australia,AU
141571,Hunter Fairbairn,Male,1972-11-01 00:00:00,ANTEWENEGERRDE,Northern Territory,NT,Australia,AU
142288,Dylan Freehill,Male,1979-08-11 00:00:00,Burbank,Queensland,QLD,Australia,AU
142867,Alexandra Dugan,Female,1944-02-16 00:00:00,COMARA,New South Wales,NSW,Australia,AU
142966,Amelia Steinberg,Female,1961-03-16 00:00:00,LUTANA,Tasmania,TAS,Australia,AU
143192,Rory Dennys,Male,1942-05-07 00:00:00,BLACKHEATH,Victoria,VIC,Australia,AU
143240,Skye Bonney,Female,1992-02-14 00:00:00,MALBINA,Tasmania,TAS,Australia,AU
143294,Skye Gartrell,Female,1961-06-24 00:00:00,JIMARINGLE,New South Wales,NSW,Australia,AU
143836,Isabel Bennetts,Female,1953-01-21 00:00:00,KENMORE DC,Queensland,QLD,Australia,AU
144751,Jacob Henning,Male,1964-10-05 00:00:00,DYKEHEAD,Queensland,QLD,Australia,AU
144770,Lily Batchelor,Female,1988-09-11 00:00:00,TENINDEWA,Western Australia,WA,Australia,AU
145431,Hamish Grieve,Male,1976-05-14 00:00:00,BAMAWM EXTENSION,Victoria,VIC,Australia,AU
146504,Isabel Kinchela,Female,1938-03-05 00:00:00,MORUNDAH,New South Wales,NSW,Australia,AU
146815,Kaitlyn Elmslie,Female,1956-09-01 00:00:00,COIMADAI,Victoria,VIC,Australia,AU
146853,Elijah Goldman,Male,1970-08-08 00:00:00,HOLMVIEW,Queensland,QLD,Australia,AU
147523,Jaxon Bowden,Male,1994-07-03 00:00:00,BLACKWOOD FOREST,Victoria,VIC,Australia,AU
148115,Rebecca Arida,Female,1955-06-19 00:00:00,JAYMARK,New South Wales,NSW,Australia,AU
148138,Samuel O'Dowd,Male,1996-10-01 00:00:00,BELLERIVE,Tasmania,TAS,Australia,AU
148315,Jack Dumaresq,Male,1990-02-26 00:00:00,OLD KOREELAH,New South Wales,NSW,Australia,AU
148688,Sienna McKivat,Female,1976-05-10 00:00:00,TOOMBUL,Queensland,QLD,Australia,AU
149257,Jessica Reed,Female,1987-09-02 00:00:00,CROYDON,New South Wales,NSW,Australia,AU
149733,Chloe O'Donovan,Female,1955-08-14 00:00:00,NUNGARIN,Western Australia,WA,Australia,AU
149816,Joseph Louat,Male,1966-06-05 00:00:00,HIGHCROFT,Tasmania,TAS,Australia,AU
149899,Natalie Binney,Female,1950-07-06 00:00:00,NILLUP,Western Australia,WA,Australia,AU
149946,Caleb Greene,Male,1962-01-08 00:00:00,SERVICETON,Victoria,VIC,Australia,AU
150070,Audrey Tiegs,Female,1992-12-15 00:00:00,OAK FLATS,New South Wales,NSW,Australia,AU
150602,Lincoln Egge,Male,1964-11-11 00:00:00,KINGSCOTE,South Australia,SA,Australia,AU
151343,Hudson Woollacott,Male,1947-03-13 00:00:00,CHARMHAVEN,New South Wales,NSW,Australia,AU
152205,Hugo Charlesworth,Male,1982-05-03 00:00:00,NORTH TAMWORTH,New South Wales,NSW,Australia,AU
152771,Julian Nevile,Male,1951-07-09 00:00:00,WARNEET,Victoria,VIC,Australia,AU
153482,Leo McLaughlin,Male,1999-09-30 00:00:00,ANGLERS REST,Victoria,VIC,Australia,AU
155181,Lara Goodchap,Female,1993-06-18 00:00:00,BALLADONG,Western Australia,WA,Australia,AU
155336,Daniel Leehy,Male,1953-02-10 00:00:00,YETMAN,New South Wales,NSW,Australia,AU
155780,Harrison De Little,Male,1954-09-08 00:00:00,HOLWELL,Tasmania,TAS,Australia,AU
156009,Savannah Reddall,Female,1959-03-07 00:00:00,APPLE TREE CREEK,Queensland,QLD,Australia,AU
157411,Rory Castles,Male,1960-01-17 00:00:00,UPPER WILSONS CREEK,New South Wales,NSW,Australia,AU
158054,Edward Lee,Male,1986-06-09 00:00:00,WATERLOO CORNER,South Australia,SA,Australia,AU
158066,Caitlin McIntosh,Female,1937-07-03 00:00:00,AVONDALE HEIGHTS,Victoria,VIC,Australia,AU
159078,Kate Gant,Female,1963-01-26 00:00:00,TINGHA,New South Wales,NSW,Australia,AU
159158,Jackson Jauncey,Male,1945-11-28 00:00:00,MOUNT CHARLES,South Australia,SA,Australia,AU
159242,Grace Felton,Female,1960-01-16 00:00:00,ROCKY HALL,New South Wales,NSW,Australia,AU
159420,Sam Holt,Male,1974-03-08 00:00:00,RAGLAN,New South Wales,NSW,Australia,AU
159533,Eva Dahlenburg,Female,1949-01-17 00:00:00,KULIN WEST,Western Australia,WA,Australia,AU
159642,Kiara Putilin,Female,1944-12-19 00:00:00,WEST HAVEN,New South Wales,NSW,Australia,AU
160228,Adam Wearing,Male,1962-07-07 00:00:00,Kempton,Tasmania,TAS,Australia,AU
160936,Levi Hawker,Male,1976-05-24 00:00:00,EDENVILLE,New South Wales,NSW,Australia,AU
160994,Jasmine Chambers,Female,1988-03-09 00:00:00,KALANBI,South Australia,SA,Australia,AU
161038,Spencer Lawlor,Male,1958-03-29 00:00:00,TULLOONA,New South Wales,NSW,Australia,AU
161550,Benjamin Waley,Male,1949-07-09 00:00:00,REEFTON,New South Wales,NSW,Australia,AU
161879,Kayla McGrowdie,Female,1992-01-26 00:00:00,DARTBROOK,New South Wales,NSW,Australia,AU
162421,Lucas Farnell,Male,1965-09-30 00:00:00,NEWCOMB,Victoria,VIC,Australia,AU
162909,Scarlett Maund,Female,1939-06-11 00:00:00,MOUNT BARKER,Western Australia,WA,Australia,AU
162996,Amelia De Mestre,Female,1937-04-03 00:00:00,YARRIE LAKE,New South Wales,NSW,Australia,AU
163257,Zac Chester,Male,2000-04-08 00:00:00,ENSAY NORTH,Victoria,VIC,Australia,AU
163330,David Cobbett,Male,1992-12-30 00:00:00,KOJANEERUP SOUTH,Western Australia,WA,Australia,AU
163412,Georgia Gillan,Female,1992-02-29 00:00:00,LORDS HILL,New South Wales,NSW,Australia,AU
163416,Matilda Shepherd,Female,1986-10-26 00:00:00,BOWGADA,Western Australia,WA,Australia,AU
163487,Alica Sampson,Female,1985-04-17 00:00:00,TAYLORS POINT,New South Wales,NSW,Australia,AU
163849,Xavier Clay,Male,1954-08-07 00:00:00,MURNUNGIN,Victoria,VIC,Australia,AU
164146,Angus Newell,Male,1966-03-13 00:00:00,NUNDROO,South Australia,SA,Australia,AU
164153,Isaac Rutherford,Male,1977-05-09 00:00:00,ARTHURVILLE,New South Wales,NSW,Australia,AU
164638,Luca Fry,Male,1994-10-21 00:00:00,MIDDLE PARK,Victoria,VIC,Australia,AU
165675,Isla Blumenthal,Female,1936-08-08 00:00:00,LAHARUM,Victoria,VIC,Australia,AU
166592,Gabriella Heathershaw,Female,1996-04-05 00:00:00,EREMERANG,New South Wales,NSW,Australia,AU
167040,Ben Gatehouse,Male,1939-03-29 00:00:00,CALIFAT,New South Wales,NSW,Australia,AU
167200,Stella Gooseberry,Female,1977-08-09 00:00:00,TENTERDEN,New South Wales,NSW,Australia,AU
169603,Brianna McBryde,Female,1963-10-12 00:00:00,IVERAGH,Queensland,QLD,Australia,AU
170458,Lilly Dougherty,Female,1935-05-23 00:00:00,BOWENVALE,Victoria,VIC,Australia,AU
170638,Sophie Carlile,Female,1966-08-26 00:00:00,Irvington,New South Wales,NSW,Australia,AU
170762,Joshua Davidson,Male,1958-05-31 00:00:00,CHATSWORTH,Queensland,QLD,Australia,AU
170784,Blake Allnutt,Male,1972-10-08 00:00:00,POINT CLARE,New South Wales,NSW,Australia,AU
171977,Joel Morell,Male,1985-07-11 00:00:00,SOUTH DOODLAKINE,Western Australia,WA,Australia,AU
172346,Noah Cecilia,Male,1966-11-12 00:00:00,WANDILIGONG,Victoria,VIC,Australia,AU
172877,Brock Charleston,Male,2001-03-03 00:00:00,AVON,South Australia,SA,Australia,AU
173629,Keira Gandon,Female,1962-04-14 00:00:00,LONG ISLAND,Queensland,QLD,Australia,AU
174031,Gemma Shipp,Female,1961-11-17 00:00:00,YARRAS,New South Wales,NSW,Australia,AU
174158,John McEncroe,Male,1981-08-12 00:00:00,GILBERTON,Victoria,VIC,Australia,AU
174349,Kiara Brewer,Female,1988-02-21 00:00:00,EUROKA,New South Wales,NSW,Australia,AU
174417,Jacob Lindon,Male,1991-01-10 00:00:00,LEIGHWOOD,New South Wales,NSW,Australia,AU
174573,Alexis Sandford,Female,1986-11-04 00:00:00,COOGEE,New South Wales,NSW,Australia,AU
174937,Ava Dinah,Female,1954-09-06 00:00:00,KANGAROO VALLEY,New South Wales,NSW,Australia,AU
175271,Archer Ah Ket,Male,1958-05-31 00:00:00,MALENY,Queensland,QLD,Australia,AU
175378,Sofia Morant,Female,1970-03-30 00:00:00,PORT CAMPBELL,Victoria,VIC,Australia,AU
175818,Jordan Nivison,Male,1944-11-20 00:00:00,BUDDINA,Queensland,QLD,Australia,AU
175955,Harry Perkin,Male,1975-07-17 00:00:00,MADDENS PLAINS,New South Wales,NSW,Australia,AU
176006,Ellie McKeown,Female,1960-06-28 00:00:00,MILGUY,New South Wales,NSW,Australia,AU
176395,Mackenzie Blaubaum,Female,1983-05-19 00:00:00,BAIRD BAY,South Australia,SA,Australia,AU
176434,Chelsea Burges,Female,1938-09-22 00:00:00,CAMPBELLFIELD,Victoria,VIC,Australia,AU
176863,Isaac Goldsbrough,Male,1980-05-31 00:00:00,ELANORA HEIGHTS,New South Wales,NSW,Australia,AU
178762,Bella McCall,Female,1968-05-04 00:00:00,BOORAN ROAD PO,Victoria,VIC,Australia,AU
179032,Brock Goldstein,Male,1946-02-15 00:00:00,BOWES,Western Australia,WA,Australia,AU
179109,Jett Cardus,Male,1966-07-09 00:00:00,SHELDON,Queensland,QLD,Australia,AU
179510,Kai Lester,Male,1941-01-16 00:00:00,SPRINGSURE,Queensland,QLD,Australia,AU
179637,Ashton Donoghue,Male,1999-05-23 00:00:00,DROME,Western Australia,WA,Australia,AU
179855,Lara Labilliere,Female,1939-07-28 00:00:00,HILLIER,South Australia,SA,Australia,AU
179888,Declan Chase,Male,1994-08-12 00:00:00,FALCONER,New South Wales,NSW,Australia,AU
180646,Sara Fetherston,Female,1965-05-03 00:00:00,MONAL,Queensland,QLD,Australia,AU
180682,Daniel Newman-Morris,Male,1962-06-16 00:00:00,BARNAWARTHA NORTH,Victoria,VIC,Australia,AU
181488,Alexis Kaberry,Female,1986-08-12 00:00:00,COWES,Victoria,VIC,Australia,AU
181917,Hannah Fitzsimons,Female,1962-07-08 00:00:00,AVENUE RANGE,South Australia,SA,Australia,AU
182353,Charlie McCaughey,Male,1989-08-02 00:00:00,FORTHSIDE,Tasmania,TAS,Australia,AU
182632,Zac Wynn,Male,1959-09-17 00:00:00,WOONGARRA,Queensland,QLD,Australia,AU
183169,Jessica Sorell,Female,1964-04-25 00:00:00,GORDON,New South Wales,NSW,Australia,AU
183390,Nathan Ling,Male,1952-10-18 00:00:00,ROSEVALE,Tasmania,TAS,Australia,AU
183848,Natasha Esmond,Female,1991-12-15 00:00:00,KOLORA,Victoria,VIC,Australia,AU
183914,Poppy Simmonds,Female,1984-09-28 00:00:00,GOLDEN BAY,Western Australia,WA,Australia,AU
184041,Patrick Edgell,Male,1983-05-20 00:00:00,MURRAY BRIDGE SOUTH,South Australia,SA,Australia,AU
184190,Emma Coldham,Female,1941-11-30 00:00:00,MARLO,Victoria,VIC,Australia,AU
184327,Gemma Lampungmeiua,Female,2001-06-08 00:00:00,RURAL VIEW,Queensland,QLD,Australia,AU
184734,Jade Beaurepaire,Female,1960-06-28 00:00:00,Woodstock,Victoria,VIC,Australia,AU
185079,Sean Mummery,Male,1959-01-16 00:00:00,BARNAWARTHA,Victoria,VIC,Australia,AU
185356,Rachel Cochran,Female,1944-07-05 00:00:00,KINGSVILLE,Victoria,VIC,Australia,AU
187131,Luca Hoadley,Male,1961-05-15 00:00:00,TURKEY BEACH,Queensland,QLD,Australia,AU
187653,Makayla Hassall,Female,1973-12-25 00:00:00,MUSCLE CREEK,New South Wales,NSW,Australia,AU
189626,Maya Degotardi,Female,1940-12-20 00:00:00,PERTH GPO,Western Australia,WA,Australia,AU
189827,Henry Bowhay,Male,1996-05-22 00:00:00,BROXBURN,Queensland,QLD,Australia,AU
189901,Keira Builder,Female,1970-06-23 00:00:00,WELLS CROSSING,New South Wales,NSW,Australia,AU
191492,Zoe Nolan,Female,1973-03-15 00:00:00,NANGWEE,Queensland,QLD,Australia,AU
191629,Holly Deasey,Female,1937-12-02 00:00:00,ROEBOURNE,Western Australia,WA,Australia,AU
193117,Mary Whitfeld,Female,1945-05-09 00:00:00,KORORA,New South Wales,NSW,Australia,AU
193445,Matthew Lemberg,Male,1982-08-13 00:00:00,BOUNDARY BEND,Victoria,VIC,Australia,AU
193458,Keira Heap,Female,1974-05-15 00:00:00,MALARGA,Queensland,QLD,Australia,AU
194692,Ellie McBride,Female,1979-07-21 00:00:00,Manning,Western Australia,WA,Australia,AU
194882,Zoe Vernon,Female,1982-01-07 00:00:00,THANES CREEK,Queensland,QLD,Australia,AU
195619,Lola Eather,Female,1935-08-22 00:00:00,MAIDEN GULLY,Victoria,VIC,Australia,AU
197125,Madeline Bowmaker,Female,1983-02-14 00:00:00,MINTARO,South Australia,SA,Australia,AU
197312,Rose O'Conor,Female,2000-01-26 00:00:00,TALLANGATTA,Victoria,VIC,Australia,AU
198202,Annabelle Cazneaux,Female,1969-07-19 00:00:00,MARSDEN,Queensland,QLD,Australia,AU
198982,Isaac Siddins,Male,1996-01-20 00:00:00,GILGERING,Western Australia,WA,Australia,AU
199559,Jordan Proctor,Male,1947-08-23 00:00:00,KATHERINE,Northern Territory,NT,Australia,AU
199641,Lachlan Dennis,Male,1953-12-10 00:00:00,DALBEG,Queensland,QLD,Australia,AU
200547,Jeffrey Wood,Male,1999-11-17 00:00:00,Toronto,Ontario,ON,Canada,CA
200860,Debra Reyes,Female,1980-09-01 00:00:00,Mission,British Columbia,BC,Canada,CA
201027,Zora Hawkins,Female,1971-05-09 00:00:00,Chatham,Ontario,ON,Canada,CA
201489,Mark Koch,Male,1997-10-20 00:00:00,Hamilton,Ontario,ON,Canada,CA
201613,Willie Bartlett,Male,1958-09-05 00:00:00,Edmonton,Alberta,AB,Canada,CA
202057,Krystal Griffin,Female,1951-06-29 00:00:00,Bowmanville,Ontario,ON,Canada,CA
202243,James Martinez,Male,1945-03-01 00:00:00,Balmertown,Ontario,ON,Canada,CA
203320,James Carter,Male,1947-03-15 00:00:00,Nanaimo,British Columbia,BC,Canada,CA
204480,Donald Gabriel,Male,1971-04-24 00:00:00,Vancouver,British Columbia,BC,Canada,CA
204624,Deborah Hartman,Female,1982-03-17 00:00:00,Milton,Ontario,ON,Canada,CA
205291,Pauline Andre,Female,1943-11-07 00:00:00,Creston,British Columbia,BC,Canada,CA
205433,Clifton Compton,Male,1939-09-12 00:00:00,Toronto,Ontario,ON,Canada,CA
205476,Martha Edwards,Female,1950-03-21 00:00:00,Arviat,Nunavut,NU,Canada,CA
205510,Stephanie Lemaire,Female,1939-05-02 00:00:00,Boyle,Alberta,AB,Canada,CA
205569,Anne Sessums,Female,1957-07-22 00:00:00,Edmonton,Alberta,AB,Canada,CA
205618,Stephanie Ward,Female,1958-12-31 00:00:00,St Georges,Quebec,QC,Canada,CA
205762,Lenora Wong,Female,1990-05-08 00:00:00,KINGSTON,Ontario,ON,Canada,CA
206407,Joel Burgess,Male,1946-10-15 00:00:00,Victoria,British Columbia,BC,Canada,CA
206481,Nina Jenkins,Female,1990-11-16 00:00:00,Auburn,Ontario,ON,Canada,CA
206610,Janine Chow,Female,1955-02-22 00:00:00,London,Ontario,ON,Canada,CA
206855,Rodolfo Lock,Male,2001-05-11 00:00:00,Whistler,British Columbia,BC,Canada,CA
206899,Donald Snoddy,Male,1936-11-28 00:00:00,Salmon Arm,British Columbia,BC,Canada,CA
207019,Dawn Beck,Female,1953-05-26 00:00:00,Montreal,Quebec,QC,Canada,CA
207375,Eli Wooten,Male,1966-10-03 00:00:00,Toronto,Ontario,ON,Canada,CA
208051,Sherri Smith,Female,1953-05-31 00:00:00,New Westminster,British Columbia,BC,Canada,CA
208195,Jill Schwan,Female,1980-12-25 00:00:00,Edmonton,Alberta,AB,Canada,CA
208235,Lisa Coats,Female,1951-03-06 00:00:00,Halifax,Nova Scotia,NS,Canada,CA
208720,Mary Elliott,Female,1992-09-11 00:00:00,Collingwood,Ontario,ON,Canada,CA
208950,Ana Wood,Female,1977-05-27 00:00:00,Newmarket,Ontario,ON,Canada,CA
209052,Ian Martinsen,Male,1962-08-17 00:00:00,St Catharines,Ontario,ON,Canada,CA
209454,Rosalyn Hamblen,Female,1995-08-29 00:00:00,Ottawa,Ontario,ON,Canada,CA
209678,Tricia Bell,Female,1969-10-31 00:00:00,London,Ontario,ON,Canada,CA
209746,Luther Albert,Male,1984-03-27 00:00:00,Saskatoon,Saskatchewan,SK,Canada,CA
209838,Geraldine Hastings,Female,1996-04-28 00:00:00,Trail,British Columbia,BC,Canada,CA
209990,Brandon Loyd,Male,1975-12-23 00:00:00,Norwich,Ontario,ON,Canada,CA
210310,Jeremiah Griffiths,Male,1942-02-24 00:00:00,KINGSTON,Ontario,ON,Canada,CA
210734,Irene Fagan,Female,1971-05-31 00:00:00,Toronto,Ontario,ON,Canada,CA
211010,Carrie Raney,Female,1996-06-28 00:00:00,Toronto,Ontario,ON,Canada,CA
211241,Quincy Lewis,Male,1978-07-22 00:00:00,Breslau,Ontario,ON,Canada,CA
211370,Laura McFarland,Female,1978-09-05 00:00:00,Canmore,Alberta,AB,Canada,CA
211976,Daniel Miller,Male,1974-02-03 00:00:00,Leamington,Ontario,ON,Canada,CA
212467,Walter Armstrong,Male,2000-10-31 00:00:00,Sanmaur,Quebec,QC,Canada,CA
213262,Mary Ulmer,Female,1957-10-17 00:00:00,Bear Canyon,Alberta,AB,Canada,CA
213293,Carolyn McCarthy,Female,1974-11-05 00:00:00,Toronto,Ontario,ON,Canada,CA
213798,Anthony Shue,Male,1970-04-14 00:00:00,Mission,British Columbia,BC,Canada,CA
213892,Noel Wright,Male,1948-12-08 00:00:00,Gibsons,British Columbia,BC,Canada,CA
214213,Donald Hamilton,Male,1974-09-20 00:00:00,New Glasgow,Nova Scotia,NS,Canada,CA
214581,Walter Richardson,Male,1940-03-16 00:00:00,Hespeler,Ontario,ON,Canada,CA
214886,James Bradley,Male,1937-06-01 00:00:00,Brighton,Ontario,ON,Canada,CA
215228,Marie Manchester,Female,1955-06-19 00:00:00,Woodstock,New Brunswick,NB,Canada,CA
215446,Jill Slifer,Female,1947-09-22 00:00:00,Mackenzie,British Columbia,BC,Canada,CA
215985,Ashley Rendon,Female,1974-12-01 00:00:00,Bearn,Quebec,QC,Canada,CA
216645,Mary Hendrick,Female,1965-10-10 00:00:00,Burnaby,British Columbia,BC,Canada,CA
216974,Jackie Albright,Female,1997-02-17 00:00:00,Montreal,Quebec,QC,Canada,CA
217285,Michael Ingle,Male,1967-07-13 00:00:00,Toronto,Ontario,ON,Canada,CA
217568,Constance Anderson,Female,1964-01-25 00:00:00,West Guilford,Ontario,ON,Canada,CA
217682,Daniel Mason,Male,1981-08-07 00:00:00,High Level,Alberta,AB,Canada,CA
217933,Brenda Mata,Female,1978-01-16 00:00:00,Montreal,Quebec,QC,Canada,CA
219526,Elnora Carroll,Female,1940-10-10 00:00:00,Elk Lake,Ontario,ON,Canada,CA
219561,Lourdes Tenney,Female,1995-10-10 00:00:00,Longueuil,Quebec,QC,Canada,CA
219717,Carmen Hauser,Male,1944-01-31 00:00:00,Toronto,Ontario,ON,Canada,CA
219720,Russell Kyte,Male,1947-03-03 00:00:00,Hamilton,Ontario,ON,Canada,CA
220723,James Albee,Male,1995-06-21 00:00:00,Whitecourt,Alberta,AB,Canada,CA
221099,Linda Beyer,Female,1974-04-09 00:00:00,Montreal,Quebec,QC,Canada,CA
221370,Herman Jones,Male,1940-12-23 00:00:00,Galahad,Alberta,AB,Canada,CA
221381,William Rudd,Male,1982-10-07 00:00:00,Clinton,Ontario,ON,Canada,CA
221449,John Anderson,Male,1942-12-12 00:00:00,Toronto,Ontario,ON,Canada,CA
221537,Harold Patel,Male,1993-08-09 00:00:00,Goulais,Ontario,ON,Canada,CA
222059,Allen Zorn,Male,1954-11-15 00:00:00,Montreal,Quebec,QC,Canada,CA
222126,Timothy Watkins,Male,1975-09-08 00:00:00,Arrowwood,Alberta,AB,Canada,CA
222319,Juliana Godby,Female,1947-11-19 00:00:00,St Jerome,Quebec,QC,Canada,CA
222517,Larry Johnson,Male,1962-12-29 00:00:00,Quebec,Quebec,QC,Canada,CA
222922,Mark Reese,Male,1958-03-10 00:00:00,New Westminster,British Columbia,BC,Canada,CA
223211,Jorge Trapani,Male,1958-12-24 00:00:00,Minburn,Alberta,AB,Canada,CA
223270,Maryellen Brown,Female,1976-01-27 00:00:00,Manning,Alberta,AB,Canada,CA
223279,Tom Wyant,Male,1964-05-31 00:00:00,St Johns,Newfoundland and Labrador,NL,Canada,CA
223895,Barbara Johnson,Female,1958-05-20 00:00:00,Toronto,Ontario,ON,Canada,CA
224218,Sherley Torres,Female,1956-05-18 00:00:00,Alexandra,Prince Edward Island,PE,Canada,CA
224447,Marie Garcia,Female,1945-10-02 00:00:00,Surrey,British Columbia,BC,Canada,CA
224588,Margaret Sims,Female,1971-07-02 00:00:00,Wingham,Ontario,ON,Canada,CA
224807,Marlene Morales,Female,1971-07-03 00:00:00,Whistler,British Columbia,BC,Canada,CA
225913,Marlena Martinez,Female,1993-01-09 00:00:00,Qualicum Beach,British Columbia,BC,Canada,CA
226013,Pablo Olmos,Male,1955-08-10 00:00:00,Ottawa,Ontario,ON,Canada,CA
226184,Denise Manes,Female,1937-10-21 00:00:00,Trois Rivieres,Quebec,QC,Canada,CA
226876,Bessie Ingram,Female,1989-04-16 00:00:00,North Vancouver,British Columbia,BC,Canada,CA
227002,Richard Burger,Male,1984-06-30 00:00:00,Westwold,British Columbia,BC,Canada,CA
227317,Judith Davis,Female,1970-12-23 00:00:00,Chief Lake,British Columbia,BC,Canada,CA
227414,Christina McLennan,Female,1960-03-29 00:00:00,Sault Ste Marie,Ontario,ON,Canada,CA
227422,Ernest Keenan,Male,2002-01-27 00:00:00,Harrowsmith,Ontario,ON,Canada,CA
227898,Michael Marks,Male,1976-01-08 00:00:00,Brock,Saskatchewan,SK,Canada,CA
228377,Nellie Bond,Female,1941-08-29 00:00:00,Prospect Road,Nova Scotia,NS,Canada,CA
229036,Melody Moloney,Female,1953-09-01 00:00:00,Keene,Ontario,ON,Canada,CA
229130,Steven Kirklin,Male,1953-07-19 00:00:00,Guelph,Ontario,ON,Canada,CA
229251,Douglas Williams,Male,1970-01-17 00:00:00,Port Elgin,Ontario,ON,Canada,CA
229270,Lou Crain,Male,1951-10-29 00:00:00,Rouyn,Quebec,QC,Canada,CA
230097,Dante Yoo,Male,1936-02-26 00:00:00,Unionville,Ontario,ON,Canada,CA
230457,Andrew Lachapelle,Male,1992-04-26 00:00:00,Glencoe,Ontario,ON,Canada,CA
231035,Barbara Fouts,Female,1992-02-06 00:00:00,Newmarket,Ontario,ON,Canada,CA
231294,Lucas Carter,Male,1946-09-07 00:00:00,Change Islands,Newfoundland and Labrador,NL,Canada,CA
231395,Shara Sadler,Female,1954-07-31 00:00:00,Sherbrooke,Quebec,QC,Canada,CA
231599,Laurie Smith,Female,1969-10-28 00:00:00,Whistler,British Columbia,BC,Canada,CA
231663,Floretta Miller,Female,1945-03-03 00:00:00,Toronto,Ontario,ON,Canada,CA
231997,Harriet Ford,Female,1960-10-04 00:00:00,Port Mcneill,British Columbia,BC,Canada,CA
232720,Michael Turner,Male,1960-06-02 00:00:00,Antigonish,Nova Scotia,NS,Canada,CA
232943,James Hereford,Male,1994-02-16 00:00:00,Brampton,Ontario,ON,Canada,CA
233326,Donald Driscoll,Male,1944-12-07 00:00:00,Ottawa,Ontario,ON,Canada,CA
233532,Rickey Eddy,Male,1952-09-12 00:00:00,Burnaby,British Columbia,BC,Canada,CA
233537,Kevin Jefferson,Male,1937-05-26 00:00:00,Lavoy,Alberta,AB,Canada,CA
233554,Sterling Storms,Male,1962-05-21 00:00:00,Belleville,Ontario,ON,Canada,CA
233871,Helen Grant,Female,1948-01-27 00:00:00,Nampa,Alberta,AB,Canada,CA
234213,Robert Brown,Male,1961-10-10 00:00:00,Burnaby,British Columbia,BC,Canada,CA
234217,Carolyn Anderson,Female,1952-04-19 00:00:00,Calgary,Alberta,AB,Canada,CA
234270,Jason Ray,Male,1967-01-11 00:00:00,Barrie,Ontario,ON,Canada,CA
234475,Thelma Greene,Female,1996-02-19 00:00:00,Beeton,Ontario,ON,Canada,CA
235062,Bonnie Cannon,Female,1985-05-03 00:00:00,Ottawa,Ontario,ON,Canada,CA
235342,Dara Wiggins,Female,1952-10-01 00:00:00,Regina,Saskatchewan,SK,Canada,CA
